billingDate,articleNo,articleDescription,profitCenter,generalNamePro,brand,product,site,division,zone,territory,salesTypeDesc,billQty,basePrice
20230401,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,26260.0
20230401,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,3,106020.0
20230401,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,38090.0
20230401,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,51490.0
20230401,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,51530.0
20230401,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,40940.0
20230401,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,2,82160.0
20230401,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,80830.0
20230401,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,62020.0
20230402,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,25690.0
20230402,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,1,67810.0
20230402,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,32100.0
20230402,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,30970.0
20230402,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,52830.0
20230402,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,52170.0
20230402,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,78380.0
20230402,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,2,78280.0
20230402,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,3,94120.0
20230402,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,56930.0
20230402,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,25000.0
20230402,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,74060.0
20230402,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,37030.0
20230402,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,3,111460.0
20230402,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,29700.0
20230402,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,95700.0
20230402,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,39580.0
20230402,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,31030.0
20230402,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,30840.0
20230403,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Cash and Coupon,1,37030.0
20230403,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,2,111570.0
20230403,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,26190.0
20230403,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,25990.0
20230403,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,32930.0
20230403,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37040.0
20230403,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,28220.0
20230403,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,37180.0
20230403,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,48620.0
20230403,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,104850.0
20230403,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,40810.0
20230403,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,30830.0
20230404,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,37020.0
20230404,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,25100.0
20230404,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,42230.0
20230404,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,73880.0
20230404,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,26850.0
20230404,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,40450.0
20230404,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,84220.0
20230404,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,32550.0
20230404,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,30790.0
20230404,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,3,167400.0
20230404,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,37400.0
20230404,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,37850.0
20230404,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,35450.0
20230404,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,36840.0
20230404,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36670.0
20230404,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,50730.0
20230404,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,39770.0
20230404,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,40800.0
20230404,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,2,79220.0
20230404,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,61480.0
20230405,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,42380.0
20230405,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,42900.0
20230405,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,68950.0
20230405,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,39190.0
20230405,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,57470.0
20230405,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,52900.0
20230405,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,39560.0
20230405,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,36740.0
20230405,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,38010.0
20230405,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37930.0
20230405,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36790.0
20230405,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,27200.0
20230405,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,51730.0
20230405,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,35830.0
20230405,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,49270.0
20230405,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,49770.0
20230405,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,95290.0
20230405,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,2,60380.0
20230406,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,68960.0
20230406,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,1,58280.0
20230406,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,57800.0
20230406,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,39830.0
20230406,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,39410.0
20230406,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37120.0
20230406,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,31220.0
20230406,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,36330.0
20230406,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,36340.0
20230406,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,69920.0
20230406,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,36060.0
20230406,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,39780.0
20230406,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,40250.0
20230406,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,40440.0
20230406,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,30390.0
20230407,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,45120.0
20230407,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,41970.0
20230407,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,41870.0
20230407,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,63950.0
20230407,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,50250.0
20230407,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,41720.0
20230407,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,31460.0
20230407,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,30600.0
20230407,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash and Coupon,1,57230.0
20230407,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,3,116860.0
20230407,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,39490.0
20230407,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,38950.0
20230407,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,30060.0
20230407,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,28030.0
20230407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,73540.0
20230407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,3,111600.0
20230407,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,36640.0
20230407,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,27330.0
20230407,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,53220.0
20230408,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,85230.0
20230408,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,36460.0
20230408,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,36320.0
20230408,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,26100.0
20230408,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,51240.0
20230408,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,41000.0
20230408,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,33860.0
20230408,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,54100.0
20230408,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,55260.0
20230408,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,37790.0
20230408,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,40250.0
20230408,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,38840.0
20230408,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37580.0
20230408,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,29210.0
20230408,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,27180.0
20230408,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,28070.0
20230408,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,27490.0
20230408,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,35870.0
20230408,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,37960.0
20230408,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,37750.0
20230408,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,37860.0
20230408,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,47800.0
20230409,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,42860.0
20230409,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,43320.0
20230409,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,26700.0
20230409,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,2,78030.0
20230409,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,79710.0
20230409,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,30620.0
20230409,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,31410.0
20230409,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,52890.0
20230409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,36420.0
20230409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,73840.0
20230409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,36930.0
20230409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36980.0
20230409,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,40390.0
20230409,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,30470.0
20230409,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,27700.0
20230409,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,53540.0
20230409,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,27520.0
20230409,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,37640.0
20230409,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,36020.0
20230409,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,47430.0
20230409,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,97130.0
20230410,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,36930.0
20230410,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,25110.0
20230410,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,63780.0
20230410,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,38960.0
20230410,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,38280.0
20230410,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,37490.0
20230410,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,104210.0
20230410,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,30650.0
20230410,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,2,61600.0
20230411,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,85720.0
20230411,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,31320.0
20230411,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,30510.0
20230411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,77850.0
20230411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,38240.0
20230411,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,3,111350.0
20230411,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,35370.0
20230411,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36940.0
20230411,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,28420.0
20230411,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,28650.0
20230412,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,1,24070.0
20230412,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,56670.0
20230412,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,125780.0
20230412,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,26070.0
